second,bucket,sessions
1970/01/01 13:18:20,tcp-syn,1
1970/01/01 13:18:37,tcp-syn,1
1970/01/01 13:18:53,tcp-syn,2
1970/01/01 13:19:01,tcp-syn,1
1970/01/01 13:19:02,tcp-syn,1
1970/01/01 13:19:11,tcp-syn,2
1970/01/01 13:19:12,tcp-syn,1
1970/01/01 13:19:14,tcp-syn,2
1970/01/01 13:19:23,tcp-syn,2
1970/01/01 13:19:26,tcp-syn,1
1970/01/01 13:19:30,tcp-syn,1
1970/01/01 13:19:33,tcp-syn,1
1970/01/01 13:19:37,tcp-syn,2
1970/01/01 13:19:38,tcp-syn,1
1970/01/01 13:19:41,tcp-syn,1
1970/01/01 13:19:43,tcp-syn,2
1970/01/01 13:19:45,udp,1
1970/01/01 13:19:48,udp,2
1970/01/01 13:19:56,tcp-syn,1
1970/01/01 13:20:04,icmp,1
1970/01/01 13:20:06,tcp-syn,1
1970/01/01 13:20:10,tcp-syn,1
1970/01/01 13:20:20,tcp-syn,5
1970/01/01 13:20:21,tcp-syn,2
1970/01/01 13:20:22,tcp-syn,2
1970/01/01 13:20:26,tcp-syn,1
1970/01/01 13:20:27,tcp-syn,1
1970/01/01 13:20:28,udp,2
1970/01/01 13:20:30,tcp-syn,2
1970/01/01 13:20:34,tcp-syn,1
1970/01/01 13:20:36,tcp-syn,1
1970/01/01 13:20:41,tcp-syn,1
1970/01/01 13:20:47,tcp-syn,1
1970/01/01 13:20:56,udp,1
1970/01/01 13:20:59,tcp-syn,1
1970/01/01 13:21:08,tcp-syn,2
1970/01/01 13:21:13,udp,1
1970/01/01 13:21:15,tcp-syn,1
1970/01/01 13:21:16,tcp-syn,1
1970/01/01 13:21:22,tcp-syn,1
1970/01/01 13:21:42,tcp-syn,1
1970/01/01 13:21:42,udp,1
1970/01/01 13:21:50,tcp-syn,1
1970/01/01 13:21:55,tcp-syn,2
1970/01/01 13:22:06,tcp-syn,1
1970/01/01 13:22:08,tcp-syn,1
1970/01/01 13:22:19,tcp-syn,1
1970/01/01 13:22:26,tcp-syn,1
1970/01/01 13:22:28,tcp-syn,2
1970/01/01 13:22:33,udp,2
1970/01/01 13:22:40,tcp-syn,1
1970/01/01 13:22:45,udp,1
1970/01/01 13:22:46,tcp-syn,1
1970/01/01 13:22:49,tcp-syn,1
1970/01/01 13:22:55,tcp-syn,2
1970/01/01 13:22:56,udp,1
1970/01/01 13:23:00,tcp-syn,1
1970/01/01 13:23:03,tcp-syn,2
1970/01/01 13:23:09,tcp-syn,1
1970/01/01 13:23:14,tcp-syn,1
1970/01/01 13:23:17,tcp-syn,1
1970/01/01 13:23:21,udp,1
1970/01/01 13:23:23,tcp-syn,2
1970/01/01 13:23:26,tcp-syn,1
1970/01/01 13:23:35,tcp-syn,2
1970/01/01 13:23:40,udp,1
1970/01/01 13:23:42,tcp-syn,4
1970/01/01 13:23:44,tcp-syn,1
1970/01/01 13:23:50,tcp-syn,1
1970/01/01 13:23:55,tcp-syn,1
1970/01/01 13:24:03,tcp-syn,1
1970/01/01 13:24:07,tcp-syn,2
1970/01/01 13:24:10,udp,1
1970/01/01 13:24:13,tcp-syn,1
1970/01/01 13:24:24,tcp-syn,1
1970/01/01 13:24:27,tcp-syn,2
1970/01/01 13:24:32,udp,1
1970/01/01 13:24:37,tcp-syn,1
1970/01/01 13:24:39,tcp-syn,1
1970/01/01 13:24:45,tcp-syn,1
1970/01/01 13:24:46,tcp-syn,2
1970/01/01 13:24:50,udp,1
1970/01/01 13:25:03,tcp-syn,1
1970/01/01 13:25:13,tcp-syn,2
1970/01/01 13:25:17,tcp-syn,3
1970/01/01 13:25:22,tcp-syn,2
1970/01/01 13:25:25,tcp-syn,1
1970/01/01 13:25:25,icmp,1
1970/01/01 13:25:31,udp,3
1970/01/01 13:25:37,icmp,1
1970/01/01 13:25:39,tcp-syn,2
1970/01/01 13:25:43,tcp-syn,2
1970/01/01 13:25:47,tcp-syn,1
1970/01/01 13:26:01,tcp-syn,2
1970/01/01 13:26:03,tcp-syn,2
1970/01/01 13:26:09,tcp-syn,1
1970/01/01 13:26:10,tcp-syn,1
1970/01/01 13:26:14,tcp-syn,1
1970/01/01 13:26:33,tcp-syn,2
1970/01/01 13:26:34,tcp-syn,1
1970/01/01 13:26:36,tcp-syn,1
1970/01/01 13:26:37,tcp-syn,1
1970/01/01 13:26:38,tcp-syn,2
1970/01/01 13:26:48,tcp-syn,2
1970/01/01 13:26:51,tcp-syn,1
1970/01/01 13:26:57,tcp-syn,1
1970/01/01 13:27:00,tcp-syn,1
1970/01/01 13:27:05,tcp-syn,1
1970/01/01 13:27:13,tcp-syn,1
1970/01/01 13:27:14,tcp-syn,1
1970/01/01 13:27:18,tcp-syn,2
1970/01/01 13:27:21,tcp-syn,2
1970/01/01 13:27:22,tcp-syn,2
1970/01/01 13:27:24,tcp-syn,1
1970/01/01 13:27:25,tcp-syn,2
1970/01/01 13:27:25,udp,1
1970/01/01 13:27:30,tcp-syn,1
1970/01/01 13:27:32,tcp-syn,1
1970/01/01 13:27:33,tcp-syn,1
1970/01/01 13:27:38,tcp-syn,2
1970/01/01 13:27:39,tcp-syn,2
1970/01/01 13:27:40,tcp-syn,1
1970/01/01 13:27:51,tcp-syn,1
1970/01/01 13:27:55,udp,4
1970/01/01 13:27:57,tcp-syn,1
1970/01/01 13:28:00,tcp-syn,2
1970/01/01 13:28:04,tcp-syn,2
1970/01/01 13:28:06,tcp-syn,2
1970/01/01 13:28:16,tcp-syn,1
1970/01/01 13:28:18,udp,1
1970/01/01 13:28:30,tcp-syn,1
1970/01/01 13:28:45,tcp-syn,1
1970/01/01 13:28:47,tcp-syn,1
1970/01/01 13:28:48,tcp-syn,2
1970/01/01 13:28:50,tcp-syn,1
1970/01/01 13:28:51,tcp-syn,1
1970/01/01 13:28:57,udp,1
1970/01/01 13:29:01,tcp-syn,1
1970/01/01 13:29:01,udp,1
1970/01/01 13:29:02,tcp-syn,1
1970/01/01 13:29:10,tcp-syn,1
1970/01/01 13:29:17,tcp-syn,1
1970/01/01 13:29:28,tcp-syn,1
1970/01/01 13:29:31,tcp-syn,2
1970/01/01 13:29:32,tcp-syn,2
1970/01/01 13:29:39,tcp-syn,1
1970/01/01 13:29:41,tcp-syn,1
1970/01/01 13:29:41,udp,1
1970/01/01 13:29:44,tcp-syn,1
1970/01/01 13:29:48,tcp-syn,2
1970/01/01 13:29:51,tcp-syn,1
1970/01/01 13:29:53,tcp-syn,2
1970/01/01 13:29:56,tcp-syn,5
1970/01/01 13:30:00,tcp-syn,2
1970/01/01 13:30:08,tcp-syn,1
1970/01/01 13:30:12,tcp-syn,1
1970/01/01 13:30:13,tcp-syn,2
1970/01/01 13:30:15,tcp-syn,2
1970/01/01 13:30:18,tcp-syn,2
1970/01/01 13:30:21,tcp-syn,1
1970/01/01 13:30:24,tcp-syn,2
1970/01/01 13:30:30,tcp-syn,1
1970/01/01 13:30:52,tcp-syn,4
1970/01/01 13:30:56,tcp-syn,2
1970/01/01 13:31:01,tcp-syn,5
1970/01/01 13:31:01,icmp,1
1970/01/01 13:31:09,udp,1
1970/01/01 13:31:13,tcp-syn,2
1970/01/01 13:31:18,tcp-syn,5
1970/01/01 13:31:24,tcp-syn,2
1970/01/01 13:31:28,tcp-syn,2
1970/01/01 13:31:29,tcp-syn,1
1970/01/01 13:31:38,tcp-syn,4
1970/01/01 13:31:44,tcp-syn,1
1970/01/01 13:31:49,tcp-syn,1
1970/01/01 13:31:54,tcp-syn,5
1970/01/01 13:31:58,tcp-syn,1
1970/01/01 13:31:59,udp,1
1970/01/01 13:32:04,tcp-syn,4
1970/01/01 13:32:06,tcp-syn,1
1970/01/01 13:32:07,icmp,2
1970/01/01 13:32:19,udp,2
1970/01/01 13:32:23,tcp-syn,1
1970/01/01 13:32:30,tcp-syn,1
1970/01/01 13:32:33,udp,1
1970/01/01 13:32:34,tcp-syn,1
1970/01/01 13:32:40,tcp-syn,2
1970/01/01 13:32:42,tcp-syn,1
1970/01/01 13:32:54,tcp-syn,1
1970/01/01 13:32:55,tcp-syn,2
1970/01/01 13:32:59,tcp-syn,2
1970/01/01 13:33:01,tcp-syn,1
1970/01/01 13:33:09,tcp-syn,1
1970/01/01 13:33:16,tcp-syn,1
1970/01/01 13:33:17,tcp-syn,1
1970/01/01 13:33:24,tcp-syn,1
1970/01/01 13:33:25,tcp-syn,1
1970/01/01 13:33:34,tcp-syn,1
1970/01/01 13:33:41,tcp-syn,2
1970/01/01 13:33:47,tcp-syn,1
1970/01/01 13:33:51,udp,1
1970/01/01 13:33:57,tcp-syn,1
1970/01/01 13:34:01,tcp-syn,1
1970/01/01 13:34:02,tcp-syn,1
1970/01/01 13:34:05,tcp-syn,2
1970/01/01 13:34:06,tcp-syn,1
1970/01/01 13:34:09,tcp-syn,2
1970/01/01 13:34:17,tcp-syn,1
1970/01/01 13:34:18,tcp-syn,2
1970/01/01 13:34:27,tcp-syn,2
1970/01/01 13:34:30,tcp-syn,1
1970/01/01 13:34:33,tcp-syn,1
1970/01/01 13:34:35,icmp,1
1970/01/01 13:34:54,tcp-syn,1
1970/01/01 13:34:55,tcp-syn,2
1970/01/01 13:34:59,tcp-syn,2
1970/01/01 13:35:04,tcp-syn,2
1970/01/01 13:35:07,tcp-syn,1
1970/01/01 13:35:17,tcp-syn,2
1970/01/01 13:35:19,tcp-syn,1
1970/01/01 13:35:29,tcp-syn,1
1970/01/01 13:35:31,tcp-syn,1
1970/01/01 13:35:32,tcp-syn,2
1970/01/01 13:35:35,tcp-syn,2
1970/01/01 13:35:39,udp,1
1970/01/01 13:35:41,tcp-syn,2
1970/01/01 13:35:43,tcp-syn,1
1970/01/01 13:36:05,tcp-syn,1
1970/01/01 13:36:10,tcp-syn,2
1970/01/01 13:36:20,tcp-syn,2
1970/01/01 13:36:26,tcp-syn,2
1970/01/01 13:36:27,tcp-syn,2
1970/01/01 13:36:28,tcp-syn,2
1970/01/01 13:36:37,tcp-syn,1
1970/01/01 13:36:37,udp,2
1970/01/01 13:36:39,tcp-syn,1
1970/01/01 13:36:43,tcp-syn,1
1970/01/01 13:36:48,tcp-syn,1
1970/01/01 13:37:00,tcp-syn,1
1970/01/01 13:37:04,tcp-syn,1
1970/01/01 13:37:06,tcp-syn,2
1970/01/01 13:37:09,tcp-syn,2
1970/01/01 13:37:12,tcp-syn,5
1970/01/01 13:37:24,udp,1
1970/01/01 13:37:41,tcp-syn,1
1970/01/01 13:37:49,icmp,3
1970/01/01 13:38:11,icmp,1
1970/01/01 13:38:30,tcp-syn,2
1970/01/01 13:38:36,udp,4
1970/01/01 13:38:40,tcp-syn,1
1970/01/01 13:38:41,tcp-syn,1
1970/01/01 13:38:49,tcp-syn,1
1970/01/01 13:38:54,udp,1
1970/01/01 13:38:55,tcp-syn,2
1970/01/01 13:38:59,tcp-syn,1
1970/01/01 13:39:11,tcp-syn,1
1970/01/01 13:39:28,tcp-syn,2
1970/01/01 13:39:34,tcp-syn,1
1970/01/01 13:39:39,tcp-syn,1
1970/01/01 13:39:40,tcp-syn,1
1970/01/01 13:39:43,udp,1
1970/01/01 13:39:49,tcp-syn,2
1970/01/01 13:39:54,tcp-syn,2
1970/01/01 13:40:08,tcp-syn,1
1970/01/01 13:40:10,tcp-syn,1
1970/01/01 13:40:15,tcp-syn,2
1970/01/01 13:40:18,tcp-syn,1
1970/01/01 13:40:22,tcp-syn,1
1970/01/01 13:40:26,tcp-syn,1
1970/01/01 13:40:28,tcp-syn,1
1970/01/01 13:40:29,udp,2
1970/01/01 13:40:38,tcp-syn,1
1970/01/01 13:40:45,tcp-syn,1
1970/01/01 13:40:49,tcp-syn,1
1970/01/01 13:40:51,udp,1
1970/01/01 13:40:56,tcp-syn,1
1970/01/01 13:40:57,tcp-syn,2
1970/01/01 13:40:58,tcp-syn,1
1970/01/01 13:41:01,tcp-syn,5
1970/01/01 13:41:02,tcp-syn,1
1970/01/01 13:41:05,tcp-syn,1
1970/01/01 13:41:08,tcp-syn,1
1970/01/01 13:41:09,tcp-syn,2
1970/01/01 13:41:14,tcp-syn,1
1970/01/01 13:41:15,tcp-syn,1
1970/01/01 13:41:17,udp,1
1970/01/01 13:41:20,tcp-syn,1
1970/01/01 13:41:24,tcp-syn,1
1970/01/01 13:41:34,tcp-syn,2
1970/01/01 13:41:38,tcp-syn,1
1970/01/01 13:41:44,tcp-syn,1
1970/01/01 13:41:46,tcp-syn,1
1970/01/01 13:41:48,tcp-syn,1
1970/01/01 13:41:49,tcp-syn,1
1970/01/01 13:42:06,tcp-syn,1
1970/01/01 13:42:10,tcp-syn,1
1970/01/01 13:42:19,tcp-syn,1
1970/01/01 13:42:27,tcp-syn,2
1970/01/01 13:42:47,tcp-syn,1
1970/01/01 13:42:50,tcp-syn,2
1970/01/01 13:42:57,tcp-syn,1
1970/01/01 13:42:57,udp,5
1970/01/01 13:42:58,tcp-syn,1
1970/01/01 13:43:14,tcp-syn,1
1970/01/01 13:43:20,tcp-syn,1
1970/01/01 13:43:26,tcp-syn,1
1970/01/01 13:43:27,icmp,3
1970/01/01 13:43:31,tcp-syn,2
1970/01/01 13:43:34,tcp-syn,2
1970/01/01 13:43:40,tcp-syn,4
1970/01/01 13:43:40,udp,2
1970/01/01 13:43:59,tcp-syn,1
1970/01/01 13:44:12,tcp-syn,1
1970/01/01 13:44:24,tcp-syn,2
1970/01/01 13:44:33,udp,1
1970/01/01 13:44:41,tcp-syn,2
1970/01/01 13:44:48,udp,2
1970/01/01 13:44:49,tcp-syn,1
1970/01/01 13:44:55,tcp-syn,5
1970/01/01 13:44:56,tcp-syn,2
1970/01/01 13:44:56,udp,2
1970/01/01 13:44:58,tcp-syn,2
1970/01/01 13:45:09,tcp-syn,2
1970/01/01 13:45:11,tcp-syn,1
1970/01/01 13:45:12,tcp-syn,1
1970/01/01 13:45:14,tcp-syn,5
1970/01/01 13:45:18,udp,1
1970/01/01 13:45:23,tcp-syn,1
1970/01/01 13:45:26,tcp-syn,1
1970/01/01 13:45:31,tcp-syn,1
1970/01/01 13:45:41,tcp-syn,2
1970/01/01 13:45:46,tcp-syn,1
1970/01/01 13:45:48,tcp-syn,2
1970/01/01 13:45:49,tcp-syn,2
1970/01/01 13:45:52,tcp-syn,2
1970/01/01 13:45:57,tcp-syn,1
1970/01/01 13:46:02,tcp-syn,1
1970/01/01 13:46:04,tcp-syn,2
1970/01/01 13:46:11,tcp-syn,1
1970/01/01 13:46:13,tcp-syn,1
1970/01/01 13:46:15,tcp-syn,1
1970/01/01 13:46:16,tcp-syn,2
1970/01/01 13:46:22,tcp-syn,1
1970/01/01 13:46:31,udp,1
1970/01/01 13:46:34,tcp-syn,1
1970/01/01 13:46:35,tcp-syn,2
1970/01/01 13:46:36,tcp-syn,1
1970/01/01 13:46:38,tcp-syn,1
1970/01/01 13:46:42,tcp-syn,1
1970/01/01 13:46:43,tcp-syn,3
1970/01/01 13:46:45,tcp-syn,2
1970/01/01 13:46:56,udp,1
1970/01/01 13:46:59,tcp-syn,1
1970/01/01 13:47:10,tcp-syn,1
1970/01/01 13:47:11,tcp-syn,1
1970/01/01 13:47:12,tcp-syn,1
1970/01/01 13:47:17,tcp-syn,1
1970/01/01 13:47:26,tcp-syn,1
1970/01/01 13:47:39,udp,2
1970/01/01 13:47:42,tcp-syn,2
1970/01/01 13:47:49,tcp-syn,1
1970/01/01 13:47:52,tcp-syn,1
1970/01/01 13:47:52,udp,1
1970/01/01 13:47:55,tcp-syn,1
1970/01/01 13:47:57,tcp-syn,2
1970/01/01 13:48:00,tcp-syn,1
1970/01/01 13:48:03,tcp-syn,1
1970/01/01 13:48:05,tcp-syn,1
1970/01/01 13:48:11,udp,4
1970/01/01 13:48:13,udp,1
1970/01/01 13:48:18,tcp-syn,1
1970/01/01 13:48:21,tcp-syn,1
1970/01/01 13:48:35,tcp-syn,1
1970/01/01 13:48:59,tcp-syn,2
1970/01/01 13:49:03,tcp-syn,3
1970/01/01 13:49:08,tcp-syn,1
1970/01/01 13:49:10,udp,1
1970/01/01 13:49:12,tcp-syn,1
1970/01/01 13:49:20,tcp-syn,1
1970/01/01 13:49:22,udp,1
1970/01/01 13:49:25,udp,1
1970/01/01 13:49:32,tcp-syn,2
1970/01/01 13:49:37,tcp-syn,1
1970/01/01 13:49:39,tcp-syn,1
1970/01/01 13:49:47,tcp-syn,1
1970/01/01 13:49:49,tcp-syn,1
1970/01/01 13:49:55,tcp-syn,2
1970/01/01 13:50:00,tcp-syn,1
1970/01/01 13:50:06,tcp-syn,2
1970/01/01 13:50:12,tcp-syn,2
1970/01/01 13:50:24,tcp-syn,1
1970/01/01 13:50:40,tcp-syn,1
1970/01/01 13:50:42,tcp-syn,1
1970/01/01 13:50:43,tcp-syn,1
1970/01/01 13:50:51,tcp-syn,2
1970/01/01 13:50:53,tcp-syn,1
1970/01/01 13:51:13,tcp-syn,1
1970/01/01 13:51:17,udp,1
1970/01/01 13:51:18,tcp-syn,1
1970/01/01 13:51:20,tcp-syn,4
1970/01/01 13:51:23,tcp-syn,1
1970/01/01 13:51:26,tcp-syn,2
1970/01/01 13:51:32,tcp-syn,2
1970/01/01 13:51:37,tcp-syn,1
1970/01/01 13:51:55,udp,1
1970/01/01 13:52:03,tcp-syn,2
1970/01/01 13:52:07,tcp-syn,1
1970/01/01 13:52:09,tcp-syn,3
1970/01/01 13:52:13,tcp-syn,2
1970/01/01 13:52:15,tcp-syn,3
1970/01/01 13:52:31,udp,1
1970/01/01 13:52:39,tcp-syn,1
1970/01/01 13:52:44,tcp-syn,1
1970/01/01 13:52:45,tcp-syn,2
1970/01/01 13:52:46,tcp-syn,2
1970/01/01 13:52:53,tcp-syn,1
1970/01/01 13:52:53,udp,2
1970/01/01 13:53:10,tcp-syn,2
1970/01/01 13:53:15,tcp-syn,1
1970/01/01 13:53:16,tcp-syn,1
1970/01/01 13:53:18,udp,1
1970/01/01 13:53:24,tcp-syn,1
1970/01/01 13:53:25,udp,1
1970/01/01 13:53:27,tcp-syn,1
1970/01/01 13:53:37,tcp-syn,2
1970/01/01 13:53:42,tcp-syn,1
1970/01/01 13:53:43,udp,2
1970/01/01 13:53:54,udp,2
1970/01/01 13:53:55,tcp-syn,1
1970/01/01 13:54:04,tcp-syn,1
1970/01/01 13:54:06,tcp-syn,1
1970/01/01 13:54:07,tcp-syn,1
1970/01/01 13:54:12,tcp-syn,1
1970/01/01 13:54:23,tcp-syn,1
1970/01/01 13:54:26,tcp-syn,4
1970/01/01 13:54:29,tcp-syn,1
1970/01/01 13:54:37,tcp-syn,1
1970/01/01 13:54:45,tcp-syn,2
1970/01/01 13:54:46,udp,6
1970/01/01 13:54:49,tcp-syn,1
1970/01/01 13:54:50,tcp-syn,1
1970/01/01 13:54:56,tcp-syn,2
1970/01/01 13:54:59,tcp-syn,1
1970/01/01 13:55:07,tcp-syn,3
1970/01/01 13:55:16,tcp-syn,2
1970/01/01 13:55:21,tcp-syn,3
1970/01/01 13:55:23,tcp-syn,1
1970/01/01 13:55:24,udp,1
1970/01/01 13:55:34,tcp-syn,1
1970/01/01 13:55:53,tcp-syn,1
1970/01/01 13:55:56,tcp-syn,2
1970/01/01 13:55:58,tcp-syn,1
1970/01/01 13:55:58,udp,1
1970/01/01 13:56:18,tcp-syn,1
1970/01/01 13:56:23,tcp-syn,1
1970/01/01 13:56:38,tcp-syn,2
1970/01/01 13:56:47,tcp-syn,2
1970/01/01 13:57:13,tcp-syn,1
1970/01/01 13:57:20,tcp-syn,1
1970/01/01 13:57:22,tcp-syn,1
1970/01/01 13:57:28,tcp-syn,2
1970/01/01 13:57:33,tcp-syn,1
1970/01/01 13:57:38,tcp-syn,4
1970/01/01 13:57:41,tcp-syn,2
1970/01/01 13:57:47,tcp-syn,2
1970/01/01 13:57:48,tcp-syn,1
1970/01/01 13:57:53,tcp-syn,1
1970/01/01 13:57:53,udp,1
1970/01/01 13:57:54,tcp-syn,1
1970/01/01 13:57:55,tcp-syn,2
1970/01/01 13:57:57,tcp-syn,1
1970/01/01 13:58:09,tcp-syn,1
1970/01/01 13:58:10,tcp-syn,2
1970/01/01 13:58:11,tcp-syn,1
1970/01/01 13:58:12,tcp-syn,2
1970/01/01 13:58:14,tcp-syn,2
1970/01/01 13:58:19,tcp-syn,1
1970/01/01 13:58:23,tcp-syn,2
1970/01/01 13:58:29,tcp-syn,4
1970/01/01 13:58:31,tcp-syn,1
1970/01/01 13:58:35,tcp-syn,2
1970/01/01 13:58:38,tcp-syn,2
1970/01/01 13:58:40,tcp-syn,1
1970/01/01 13:58:56,tcp-syn,1
1970/01/01 13:58:57,tcp-syn,5
1970/01/01 13:59:03,tcp-syn,1
1970/01/01 13:59:06,tcp-syn,1
1970/01/01 13:59:12,udp,6
1970/01/01 13:59:18,tcp-syn,1
1970/01/01 13:59:24,tcp-syn,2
1970/01/01 13:59:26,tcp-syn,1
1970/01/01 13:59:31,tcp-syn,5
1970/01/01 13:59:43,tcp-syn,1
1970/01/01 13:59:48,tcp-syn,2
1970/01/01 13:59:53,tcp-syn,2
1970/01/01 14:00:05,tcp-syn,2
1970/01/01 14:00:10,udp,1
1970/01/01 14:00:13,tcp-syn,2
1970/01/01 14:00:19,tcp-syn,2
1970/01/01 14:00:23,tcp-syn,2
1970/01/01 14:00:30,tcp-syn,2
1970/01/01 14:00:31,tcp-syn,2
1970/01/01 14:00:36,tcp-syn,2
1970/01/01 14:00:39,tcp-syn,1
1970/01/01 14:00:46,udp,2
1970/01/01 14:00:47,tcp-syn,2
1970/01/01 14:00:52,tcp-syn,1
1970/01/01 14:00:57,tcp-syn,2
1970/01/01 14:01:05,tcp-syn,2
1970/01/01 14:01:10,tcp-syn,1
1970/01/01 14:01:16,tcp-syn,2
1970/01/01 14:01:18,tcp-syn,2
1970/01/01 14:01:30,tcp-syn,2
1970/01/01 14:01:31,tcp-syn,3
1970/01/01 14:01:50,tcp-syn,1
1970/01/01 14:01:52,tcp-syn,1
1970/01/01 14:01:53,tcp-syn,1
1970/01/01 14:01:56,tcp-syn,1
1970/01/01 14:02:00,tcp-syn,1
1970/01/01 14:02:01,tcp-syn,2
1970/01/01 14:02:02,udp,1
1970/01/01 14:02:04,tcp-syn,1
1970/01/01 14:02:09,tcp-syn,2
1970/01/01 14:02:13,tcp-syn,1
1970/01/01 14:02:14,tcp-syn,2
1970/01/01 14:02:16,tcp-syn,1
1970/01/01 14:02:29,tcp-syn,1
1970/01/01 14:02:30,tcp-syn,5
1970/01/01 14:02:44,tcp-syn,2
1970/01/01 14:02:49,tcp-syn,3
1970/01/01 14:02:52,tcp-syn,1
1970/01/01 14:02:58,tcp-syn,2
1970/01/01 14:02:59,tcp-syn,2
1970/01/01 14:03:02,tcp-syn,1
1970/01/01 14:03:07,tcp-syn,2
1970/01/01 14:03:08,tcp-syn,3
1970/01/01 14:03:10,tcp-syn,1
1970/01/01 14:03:12,tcp-syn,2
1970/01/01 14:03:14,tcp-syn,4
1970/01/01 14:03:19,tcp-syn,1
1970/01/01 14:03:25,tcp-syn,1
1970/01/01 14:03:29,tcp-syn,1
1970/01/01 14:03:32,tcp-syn,1
1970/01/01 14:03:35,tcp-syn,1
1970/01/01 14:03:46,tcp-syn,1
1970/01/01 14:03:47,tcp-syn,2
1970/01/01 14:03:58,tcp-syn,1
1970/01/01 14:04:01,tcp-syn,3
1970/01/01 14:04:02,tcp-syn,2
1970/01/01 14:04:09,tcp-syn,1
1970/01/01 14:04:13,tcp-syn,1
1970/01/01 14:04:14,tcp-syn,2
1970/01/01 14:04:25,tcp-syn,4
1970/01/01 14:04:31,tcp-syn,1
1970/01/01 14:04:51,tcp-syn,1
1970/01/01 14:04:55,tcp-syn,1
1970/01/01 14:05:10,udp,1
1970/01/01 14:05:13,tcp-syn,1
1970/01/01 14:05:15,tcp-syn,1
1970/01/01 14:05:18,tcp-syn,1
1970/01/01 14:05:21,tcp-syn,1
1970/01/01 14:05:22,tcp-syn,2
1970/01/01 14:05:26,udp,2
1970/01/01 14:05:29,udp,2
1970/01/01 14:05:35,tcp-syn,1
1970/01/01 14:05:49,tcp-syn,1
1970/01/01 14:06:00,tcp-syn,1
1970/01/01 14:06:01,tcp-syn,1
1970/01/01 14:06:12,tcp-syn,1
1970/01/01 14:06:20,tcp-syn,5
1970/01/01 14:06:42,tcp-syn,1
1970/01/01 14:06:47,tcp-syn,1
1970/01/01 14:06:49,tcp-syn,1
1970/01/01 14:06:59,tcp-syn,1
1970/01/01 14:07:07,tcp-syn,1
1970/01/01 14:07:16,tcp-syn,1
1970/01/01 14:07:21,tcp-syn,1
1970/01/01 14:07:22,udp,1
1970/01/01 14:07:23,tcp-syn,2
1970/01/01 14:07:46,tcp-syn,1
1970/01/01 14:07:52,tcp-syn,1
1970/01/01 14:07:54,tcp-syn,2
1970/01/01 14:07:58,tcp-syn,1
1970/01/01 14:07:59,tcp-syn,1
1970/01/01 14:08:09,tcp-syn,4
1970/01/01 14:08:24,tcp-syn,2
1970/01/01 14:08:25,tcp-syn,1
1970/01/01 14:08:25,icmp,1
1970/01/01 14:08:26,tcp-syn,1
1970/01/01 14:08:29,tcp-syn,2
1970/01/01 14:08:30,tcp-syn,1
1970/01/01 14:08:37,tcp-syn,5
1970/01/01 14:08:42,tcp-syn,1
1970/01/01 14:08:43,tcp-syn,1
1970/01/01 14:08:44,tcp-syn,4
1970/01/01 14:08:48,tcp-syn,1
1970/01/01 14:08:49,tcp-syn,1
1970/01/01 14:08:52,tcp-syn,1
1970/01/01 14:08:57,tcp-syn,1
1970/01/01 14:08:58,udp,2
1970/01/01 14:08:59,tcp-syn,2
1970/01/01 14:09:02,tcp-syn,1
1970/01/01 14:09:07,tcp-syn,1
1970/01/01 14:09:14,tcp-syn,2
1970/01/01 14:09:15,tcp-syn,20
1970/01/01 14:09:20,tcp-syn,1
1970/01/01 14:09:27,tcp-syn,1
1970/01/01 14:09:29,tcp-syn,1
1970/01/01 14:09:31,tcp-syn,2
1970/01/01 14:09:34,udp,1
1970/01/01 14:09:38,tcp-syn,2
1970/01/01 14:09:41,udp,1
1970/01/01 14:09:56,udp,1
1970/01/01 14:10:02,tcp-syn,1
1970/01/01 14:10:02,udp,4
1970/01/01 14:10:04,udp,2
1970/01/01 14:10:12,udp,6
1970/01/01 14:10:16,tcp-syn,1
1970/01/01 14:10:25,tcp-syn,1
1970/01/01 14:10:26,tcp-syn,2
1970/01/01 14:10:28,tcp-syn,2
1970/01/01 14:10:30,tcp-syn,1
1970/01/01 14:10:33,tcp-syn,1
1970/01/01 14:10:34,tcp-syn,1
1970/01/01 14:10:39,tcp-syn,2
1970/01/01 14:10:43,tcp-syn,1
1970/01/01 14:10:47,tcp-syn,1
1970/01/01 14:10:56,udp,1
1970/01/01 14:10:57,udp,2
1970/01/01 14:11:03,icmp,1
1970/01/01 14:11:06,tcp-syn,1
1970/01/01 14:11:08,tcp-syn,2
1970/01/01 14:11:16,tcp-syn,1
1970/01/01 14:11:18,tcp-syn,1
1970/01/01 14:11:30,tcp-syn,1
1970/01/01 14:11:33,tcp-syn,1
1970/01/01 14:11:34,tcp-syn,1
1970/01/01 14:11:35,tcp-syn,1
1970/01/01 14:11:44,tcp-syn,2
1970/01/01 14:12:00,tcp-syn,2
1970/01/01 14:12:05,tcp-syn,1
1970/01/01 14:12:12,tcp-syn,2
1970/01/01 14:12:15,tcp-syn,2
1970/01/01 14:12:22,udp,1
1970/01/01 14:12:25,tcp-syn,1
1970/01/01 14:12:26,tcp-syn,1
1970/01/01 14:12:36,tcp-syn,1
1970/01/01 14:12:39,tcp-syn,1
1970/01/01 14:12:40,tcp-syn,1
1970/01/01 14:12:59,tcp-syn,1
1970/01/01 14:13:02,tcp-syn,1
